Biomarker_1,Biomarker_2,AUC,Sensitivity,Specificity,NPV,PPV,Best_Threshold
PIGR_CLIC1,CLIC1_HSPB1,0.73864,1.0,0.02273,1.0,0.51685,0.0404
AGRIN_KPYM,TIMP2_PERM,0.73788,1.0,0.08696,1.0,0.55319,0.0101
PERM_PIGR,TIMP2_PERM,0.73765,1.0,0.06522,1.0,0.50575,0.0101
HSPB1_AGRIN,CLIC1_AGRIN,0.73743,1.0,0.01852,1.0,0.51376,0.09091
KPYM_CLIC1,HSPB1_TIMP2,0.73727,1.0,0.04545,1.0,0.54348,0.0202
HSPB1_MMP9,CLIC1_HSPB1,0.73701,1.0,0.02273,1.0,0.56566,0.37374
MMP9_TIMP2,CLIC1_PERM,0.73695,0.98148,0.04545,0.66667,0.55789,0.52525
AGRIN_MMP9,TIMP2_CLIC1,0.7358,1.0,0.06818,1.0,0.57732,0.0101
PERM_CLIC1,PIGR_PERM,0.73563,1.0,0.02128,1.0,0.50538,0.24242
AGRIN_TIMP2,CLIC1_KPYM,0.73551,1.0,0.02174,1.0,0.54545,0.25253
AGRIN_TIMP2,PERM_TIMP2,0.73545,1.0,0.01786,1.0,0.49541,0.44444
AGRIN_MMP9,TIMP2_AGRIN,0.73532,1.0,0.02222,1.0,0.56,0.0101
HSPB1_PIGR,TIMP2_MMP9,0.73529,1.0,0.05882,1.0,0.57333,0.0101
TIMP2_PIGR,CLIC1_TIMP2,0.73527,1.0,0.02222,1.0,0.51111,0.21212
AGRIN_CLIC1,CLIC1_TIMP2,0.73506,1.0,0.01818,1.0,0.50909,0.08081
MMP9_TIMP2,PIGR_MMP9,0.73502,1.0,0.02703,1.0,0.56098,0.18182
MMP9_TIMP2,TIMP2_PERM,0.73498,1.0,0.06667,1.0,0.5625,0.0101
PIGR_AGRIN,TIMP2_CLIC1,0.73468,1.0,0.09091,1.0,0.53488,0.0101
PIGR_HSPB1,TIMP2_MMP9,0.73461,1.0,0.02941,1.0,0.56579,0.0101
PIGR_AGRIN,CLIC1_HSPB1,0.73458,1.0,0.02326,1.0,0.52273,0.21212
HSPB1_KPYM,TIMP2_KPYM,0.73455,1.0,0.04545,1.0,0.54348,0.0101
AGRIN_HSPB1,TIMP2_MMP9,0.73443,1.0,0.02381,1.0,0.55914,0.08081
HSPB1_CLIC1,CLIC1_KPYM,0.7343,1.0,0.02174,1.0,0.54545,0.07071
PERM_PIGR,TIMP2_PIGR,0.73419,1.0,0.02174,1.0,0.49438,0.12121
KPYM_TIMP2,CLIC1_HSPB1,0.73409,0.98,0.02273,0.5,0.53261,0.50505
MMP9_TIMP2,PERM_PIGR,0.73403,1.0,0.02703,1.0,0.55,0.41414
MMP9_TIMP2,TIMP2_PIGR,0.73384,1.0,0.02703,1.0,0.56098,0.21212
KPYM_AGRIN,CLIC1_HSPB1,0.73349,1.0,0.02174,1.0,0.54545,0.16162
AGRIN_CLIC1,PERM_TIMP2,0.73333,1.0,0.01818,1.0,0.5,0.05051
MMP9_AGRIN,AGRIN_TIMP2,0.73254,1.0,0.02222,1.0,0.56,0.14141
HSPB1_KPYM,CLIC1_KPYM,0.73188,1.0,0.02174,1.0,0.54545,0.10101
PIGR_PERM,TIMP2_PERM,0.73073,1.0,0.06522,1.0,0.50575,0.0101
MMP9_TIMP2,KPYM_HSPB1,0.73029,0.98,0.02857,0.5,0.59036,0.38384
PIGR_MMP9,TIMP2_CLIC1,0.73007,1.0,0.08333,1.0,0.58228,0.0101
AGRIN_PIGR,CLIC1_HSPB1,0.73003,1.0,0.02326,1.0,0.52273,0.50505
KPYM_TIMP2,AGRIN_HSPB1,0.73,1.0,0.04545,1.0,0.54348,0.50505
PERM_CLIC1,CLIC1_TIMP2,0.72983,1.0,0.01786,1.0,0.49541,0.09091
HSPB1_MMP9,TIMP2_CLIC1,0.72848,1.0,0.04762,1.0,0.56522,0.0101
PIGR_HSPB1,CLIC1_HSPB1,0.72826,0.97826,0.02273,0.5,0.51136,0.28283
HSPB1_KPYM,TIMP2_PERM,0.72822,1.0,0.09091,1.0,0.54545,0.0101
MMP9_TIMP2,PERM_KPYM,0.72817,1.0,0.02703,1.0,0.59091,0.13131
MMP9_TIMP2,KPYM_PIGR,0.72806,1.0,0.03448,1.0,0.61111,0.44444
MMP9_TIMP2,PIGR_KPYM,0.72806,1.0,0.03448,1.0,0.61111,0.31313
MMP9_PIGR,TIMP2_MMP9,0.72797,1.0,0.02703,1.0,0.56098,0.0202
PIGR_MMP9,TIMP2_PIGR,0.72797,1.0,0.02703,1.0,0.56098,0.37374
MMP9_TIMP2,PIGR_PERM,0.72789,1.0,0.02703,1.0,0.55,0.15152
HSPB1_MMP9,TIMP2_AGRIN,0.72756,1.0,0.02381,1.0,0.55914,0.0303
AGRIN_TIMP2,TIMP2_PIGR,0.72705,1.0,0.02222,1.0,0.51111,0.19192
AGRIN_MMP9,CLIC1_TIMP2,0.72687,1.0,0.02273,1.0,0.56566,0.23232
AGRIN_TIMP2,CLIC1_MMP9,0.72687,1.0,0.02273,1.0,0.56566,0.36364
MMP9_TIMP2,HSPB1_KPYM,0.72686,1.0,0.02857,1.0,0.59524,0.31313
HSPB1_KPYM,TIMP2_MMP9,0.72686,1.0,0.02857,1.0,0.59524,0.0202
KPYM_TIMP2,CLIC1_TIMP2,0.72665,1.0,0.02174,1.0,0.54545,0.32323
KPYM_PIGR,TIMP2_CLIC1,0.72601,1.0,0.05556,1.0,0.5641,0.0101
PIGR_PERM,CLIC1_KPYM,0.72573,1.0,0.02632,1.0,0.54878,0.17172
HSPB1_PERM,CLIC1_PIGR,0.72572,1.0,0.02273,1.0,0.50575,0.20202
KPYM_PIGR,TIMP2_PERM,0.72553,1.0,0.05556,1.0,0.55263,0.0101
MMP9_AGRIN,CLIC1_TIMP2,0.72524,1.0,0.02273,1.0,0.56566,0.16162
MMP9_TIMP2,PERM_HSPB1,0.72476,1.0,0.02381,1.0,0.54945,0.32323
AGRIN_CLIC1,TIMP2_KPYM,0.72424,1.0,0.06522,1.0,0.5567,0.0101
KPYM_PERM,TIMP2_CLIC1,0.72408,1.0,0.06522,1.0,0.54737,0.0101
AGRIN_HSPB1,CLIC1_HSPB1,0.72354,0.98214,0.01852,0.5,0.50926,0.37374
MMP9_PERM,CLIC1_TIMP2,0.72348,1.0,0.02273,1.0,0.5567,0.10101
MMP9_PERM,AGRIN_TIMP2,0.72346,1.0,0.02222,1.0,0.55102,0.0404
PERM_HSPB1,CLIC1_HSPB1,0.7229,0.98148,0.01818,0.5,0.49533,0.33333
PIGR_AGRIN,TIMP2_PERM,0.72273,1.0,0.04444,1.0,0.50575,0.0101
MMP9_TIMP2,PIGR_TIMP2,0.72268,1.0,0.02703,1.0,0.56098,0.28283
MMP9_HSPB1,PERM_TIMP2,0.72238,1.0,0.02381,1.0,0.54945,0.05051
PIGR_PERM,TIMP2_MMP9,0.72236,1.0,0.02703,1.0,0.55,0.0101
HSPB1_CLIC1,TIMP2_PERM,0.72226,1.0,0.03774,1.0,0.49505,0.0101
PIGR_PERM,CLIC1_AGRIN,0.72202,1.0,0.02174,1.0,0.51087,0.08081
KPYM_TIMP2,CLIC1_KPYM,0.72182,1.0,0.02174,1.0,0.54545,0.48485
AGRIN_CLIC1,TIMP2_PERM,0.72155,1.0,0.05455,1.0,0.50943,0.0101
KPYM_AGRIN,TIMP2_CLIC1,0.72142,1.0,0.08696,1.0,0.5625,0.0101
PIGR_MMP9,TIMP2_MMP9,0.72092,1.0,0.02703,1.0,0.56098,0.0101
MMP9_TIMP2,CLIC1_MMP9,0.72037,1.0,0.02273,1.0,0.56566,0.51515
KPYM_TIMP2,PERM_MMP9,0.72037,1.0,0.02703,1.0,0.59091,0.18182
PIGR_KPYM,TIMP2_AGRIN,0.72033,1.0,0.02778,1.0,0.55696,0.0101
PERM_KPYM,CLIC1_TIMP2,0.72032,1.0,0.02174,1.0,0.53608,0.28283
KPYM_TIMP2,PERM_PIGR,0.72024,1.0,0.02778,1.0,0.54545,0.50505
KPYM_TIMP2,PIGR_PERM,0.71958,1.0,0.02778,1.0,0.54545,0.05051
PIGR_HSPB1,CLIC1_TIMP2,0.71927,1.0,0.02381,1.0,0.5119,0.25253
KPYM_AGRIN,PERM_TIMP2,0.71906,1.0,0.02174,1.0,0.53608,0.18182
PERM_TIMP2,PIGR_PERM,0.71887,1.0,0.02174,1.0,0.49438,0.0404
MMP9_HSPB1,TIMP2_KPYM,0.71886,1.0,0.02857,1.0,0.59524,0.0202
KPYM_HSPB1,PERM_TIMP2,0.71875,1.0,0.02273,1.0,0.52747,0.31313
PERM_MMP9,TIMP2_MMP9,0.71852,1.0,0.02222,1.0,0.55102,0.0101
MMP9_TIMP2,AGRIN_HSPB1,0.71841,1.0,0.02381,1.0,0.55914,0.48485
KPYM_TIMP2,TIMP2_HSPB1,0.71773,1.0,0.02273,1.0,0.53763,0.0101
PERM_TIMP2,PIGR_KPYM,0.71759,1.0,0.02778,1.0,0.54545,0.12121
MMP9_TIMP2,HSPB1_PIGR,0.71751,0.97674,0.05882,0.66667,0.56757,0.33333
MMP9_TIMP2,,0.71746,0.98214,0.04444,0.66667,0.56122,0.51515
TIMP2_MMP9,,0.71746,1.0,0.02222,1.0,0.56,0.10101
MMP9_TIMP2,TIMP2_MMP9,0.71746,1.0,0.02222,1.0,0.56,0.0303
HSPB1_CLIC1,CLIC1_PIGR,0.71739,1.0,0.02273,1.0,0.51685,0.09091
PIGR_PERM,TIMP2_PIGR,0.71739,1.0,0.02174,1.0,0.49438,0.20202
PERM_TIMP2,PIGR_MMP9,0.71683,1.0,0.02703,1.0,0.55,0.16162
KPYM_PIGR,CLIC1_PIGR,0.71669,0.97872,0.02632,0.5,0.55422,0.26263
PIGR_TIMP2,CLIC1_TIMP2,0.71643,1.0,0.02222,1.0,0.51111,0.13131
MMP9_PIGR,CLIC1_HSPB1,0.71618,0.95652,0.02778,0.33333,0.55696,0.48485
KPYM_PERM,CLIC1_HSPB1,0.71614,1.0,0.02174,1.0,0.53608,0.19192
AGRIN_MMP9,TIMP2_PERM,0.71605,1.0,0.08889,1.0,0.56842,0.0101
PERM_TIMP2,PIGR_HSPB1,0.71603,1.0,0.02381,1.0,0.5,0.08081
HSPB1_PERM,CLIC1_PERM,0.71582,1.0,0.01818,1.0,0.5,0.08081
PERM_PIGR,TIMP2_MMP9,0.7156,1.0,0.02703,1.0,0.55,0.0101
KPYM_TIMP2,AGRIN_TIMP2,0.71538,1.0,0.02174,1.0,0.54545,0.40404
HSPB1_CLIC1,PERM_PIGR,0.71488,1.0,0.02273,1.0,0.50575,0.16162
KPYM_HSPB1,TIMP2_MMP9,0.71486,1.0,0.02857,1.0,0.59524,0.09091
MMP9_TIMP2,KPYM_AGRIN,0.71471,0.98148,0.02703,0.5,0.59551,0.24242
TIMP2_KPYM,CLIC1_PIGR,0.71465,1.0,0.05556,1.0,0.5641,0.0101
PERM_HSPB1,TIMP2_MMP9,0.71429,1.0,0.02381,1.0,0.54945,0.09091
PERM_MMP9,CLIC1_HSPB1,0.71423,1.0,0.04545,1.0,0.5625,0.26263
PERM_PIGR,CLIC1_HSPB1,0.71384,0.97727,0.02273,0.5,0.5,0.49495
KPYM_PIGR,PERM_TIMP2,0.71362,1.0,0.02778,1.0,0.54545,0.49495
KPYM_TIMP2,PIGR_CLIC1,0.71275,1.0,0.02778,1.0,0.55696,0.14141
KPYM_TIMP2,CLIC1_MMP9,0.71271,1.0,0.02703,1.0,0.6,0.45455
KPYM_CLIC1,TIMP2_HSPB1,0.71227,1.0,0.02273,1.0,0.53763,0.07071
AGRIN_MMP9,CLIC1_HSPB1,0.71226,1.0,0.02273,1.0,0.56566,0.39394
MMP9_TIMP2,AGRIN_KPYM,0.71221,1.0,0.02703,1.0,0.6,0.41414
HSPB1_CLIC1,CLIC1_AGRIN,0.71197,1.0,0.01852,1.0,0.51376,0.07071
MMP9_CLIC1,TIMP2_KPYM,0.71171,1.0,0.02703,1.0,0.6,0.0202
KPYM_PIGR,TIMP2_AGRIN,0.71149,1.0,0.02778,1.0,0.55696,0.0101
MMP9_TIMP2,CLIC1_KPYM,0.71121,0.98148,0.08108,0.75,0.6092,0.52525
KPYM_MMP9,CLIC1_HSPB1,0.71121,1.0,0.02703,1.0,0.6,0.41414
PIGR_PERM,CLIC1_PIGR,0.71118,1.0,0.02128,1.0,0.50538,0.13131
AGRIN_PIGR,TIMP2_KPYM,0.71086,1.0,0.05556,1.0,0.5641,0.0101
PIGR_KPYM,CLIC1_TIMP2,0.71086,1.0,0.02778,1.0,0.55696,0.13131
MMP9_CLIC1,CLIC1_HSPB1,0.71063,0.98214,0.02273,0.5,0.56122,0.24242
KPYM_CLIC1,PIGR_CLIC1,0.71053,1.0,0.02632,1.0,0.55952,0.22222
PERM_PIGR,TIMP2_KPYM,0.71032,1.0,0.05556,1.0,0.55263,0.0101
AGRIN_PERM,CLIC1_PIGR,0.70907,0.97872,0.02174,0.5,0.50549,0.27273
PIGR_KPYM,TIMP2_MMP9,0.70768,1.0,0.03448,1.0,0.61111,0.0101
MMP9_PIGR,TIMP2_PERM,0.70762,1.0,0.05405,1.0,0.55696,0.0101
KPYM_PERM,CLIC1_PIGR,0.7076,1.0,0.02632,1.0,0.54878,0.13131
HSPB1_TIMP2,PIGR_PERM,0.70732,1.0,0.02381,1.0,0.5,0.10101
KPYM_TIMP2,AGRIN_MMP9,0.70721,1.0,0.02703,1.0,0.6,0.39394
AGRIN_CLIC1,CLIC1_HSPB1,0.70701,1.0,0.01852,1.0,0.51376,0.15152
HSPB1_AGRIN,CLIC1_KPYM,0.70692,1.0,0.02174,1.0,0.54545,0.21212
AGRIN_PIGR,HSPB1_CLIC1,0.70677,1.0,0.02326,1.0,0.52273,0.25253
AGRIN_KPYM,TIMP2_MMP9,0.70621,1.0,0.02703,1.0,0.6,0.05051
PIGR_PERM,CLIC1_PERM,0.7062,1.0,0.02128,1.0,0.50538,0.09091
KPYM_HSPB1,TIMP2_HSPB1,0.70545,1.0,0.02273,1.0,0.53763,0.0101
TIMP2_KPYM,CLIC1_AGRIN,0.70531,1.0,0.06522,1.0,0.5567,0.0101
KPYM_TIMP2,AGRIN_PIGR,0.70518,1.0,0.05556,1.0,0.5641,0.51515
AGRIN_PERM,CLIC1_HSPB1,0.70508,0.98148,0.01852,0.5,0.5,0.31313
PERM_TIMP2,PIGR_TIMP2,0.70504,1.0,0.02174,1.0,0.49438,0.12121
KPYM_HSPB1,TIMP2_KPYM,0.705,1.0,0.04545,1.0,0.54348,0.0101
AGRIN_KPYM,HSPB1_CLIC1,0.70491,0.98148,0.02174,0.5,0.54082,0.32323
KPYM_TIMP2,PERM_HSPB1,0.70455,1.0,0.02273,1.0,0.52747,0.39394
PIGR_TIMP2,CLIC1_HSPB1,0.70432,0.97674,0.07143,0.75,0.51852,0.33333
HSPB1_TIMP2,CLIC1_HSPB1,0.70428,0.96154,0.01887,0.33333,0.4902,0.38384
MMP9_PERM,TIMP2_KPYM,0.70426,1.0,0.02703,1.0,0.59091,0.0101
PIGR_PERM,TIMP2_HSPB1,0.70383,1.0,0.02381,1.0,0.5,0.07071
MMP9_TIMP2,AGRIN_PERM,0.70329,1.0,0.02222,1.0,0.55102,0.48485
PIGR_KPYM,TIMP2_PERM,0.70304,1.0,0.05556,1.0,0.55263,0.0101
HSPB1_CLIC1,PIGR_AGRIN,0.70273,1.0,0.02326,1.0,0.52273,0.34343
MMP9_CLIC1,KPYM_TIMP2,0.7017,1.0,0.02703,1.0,0.6,0.14141
HSPB1_AGRIN,TIMP2_PERM,0.70154,1.0,0.07692,1.0,0.5102,0.0101
KPYM_TIMP2,PERM_CLIC1,0.70151,1.0,0.02174,1.0,0.53608,0.19192
HSPB1_PERM,PERM_TIMP2,0.70151,1.0,0.01887,1.0,0.4902,0.18182
PERM_KPYM,TIMP2_PERM,0.70151,1.0,0.06522,1.0,0.54737,0.0101
PIGR_KPYM,CLIC1_HSPB1,0.70076,1.0,0.02778,1.0,0.55696,0.23232
PERM_AGRIN,TIMP2_KPYM,0.70025,1.0,0.06522,1.0,0.54737,0.0101
MMP9_TIMP2,HSPB1_MMP9,0.70009,1.0,0.02381,1.0,0.55914,0.30303
AGRIN_TIMP2,PERM_AGRIN,0.70007,1.0,0.01786,1.0,0.49541,0.17172
HSPB1_CLIC1,PIGR_PERM,0.6999,1.0,0.02273,1.0,0.50575,0.30303
KPYM_CLIC1,CLIC1_PIGR,0.69989,1.0,0.02632,1.0,0.55952,0.0202
HSPB1_TIMP2,PIGR_MMP9,0.69973,1.0,0.02941,1.0,0.56579,0.23232
MMP9_TIMP2,HSPB1_TIMP2,0.69963,1.0,0.02381,1.0,0.55914,0.39394
PIGR_TIMP2,TIMP2_KPYM,0.69949,1.0,0.05556,1.0,0.5641,0.0101
HSPB1_AGRIN,TIMP2_HSPB1,0.69933,1.0,0.01923,1.0,0.50485,0.0303
MMP9_AGRIN,TIMP2_KPYM,0.6992,1.0,0.02703,1.0,0.6,0.0101
HSPB1_CLIC1,PIGR_HSPB1,0.69911,1.0,0.02273,1.0,0.51685,0.31313
KPYM_TIMP2,PIGR_MMP9,0.69906,1.0,0.03448,1.0,0.61111,0.27273
MMP9_PIGR,PERM_TIMP2,0.69902,1.0,0.02703,1.0,0.55,0.50505
PERM_KPYM,PIGR_CLIC1,0.69883,0.97778,0.02632,0.5,0.54321,0.17172
MMP9_TIMP2,HSPB1_PERM,0.69857,1.0,0.02381,1.0,0.54945,0.27273
MMP9_AGRIN,PERM_TIMP2,0.69835,1.0,0.02222,1.0,0.55102,0.08081
KPYM_PIGR,TIMP2_PIGR,0.69823,1.0,0.02778,1.0,0.55696,0.06061
PERM_AGRIN,TIMP2_PERM,0.69775,1.0,0.05357,1.0,0.50467,0.0101
KPYM_CLIC1,AGRIN_HSPB1,0.69767,1.0,0.02174,1.0,0.54545,0.22222
PIGR_CLIC1,TIMP2_KPYM,0.6976,1.0,0.02778,1.0,0.55696,0.0101
PIGR_AGRIN,CLIC1_AGRIN,0.69743,1.0,0.02174,1.0,0.52128,0.18182
AGRIN_KPYM,CLIC1_TIMP2,0.69726,1.0,0.02174,1.0,0.54545,0.26263
PERM_TIMP2,CLIC1_HSPB1,0.69698,1.0,0.01887,1.0,0.4902,0.46465
AGRIN_TIMP2,CLIC1_PERM,0.69663,1.0,0.01818,1.0,0.5,0.26263
PERM_AGRIN,PIGR_CLIC1,0.69658,1.0,0.02174,1.0,0.51087,0.09091
HSPB1_TIMP2,PIGR_CLIC1,0.69657,1.0,0.02381,1.0,0.5119,0.0303
PIGR_MMP9,CLIC1_AGRIN,0.69656,0.97959,0.05263,0.66667,0.57143,0.23232
MMP9_PIGR,HSPB1_CLIC1,0.69626,1.0,0.02778,1.0,0.5679,0.39394
PIGR_MMP9,TIMP2_AGRIN,0.69624,1.0,0.02703,1.0,0.56098,0.0101
HSPB1_PERM,PERM_CLIC1,0.69596,1.0,0.01818,1.0,0.5,0.36364
KPYM_AGRIN,TIMP2_PERM,0.69565,1.0,0.06522,1.0,0.54737,0.0101
PIGR_AGRIN,TIMP2_MMP9,0.69565,1.0,0.02703,1.0,0.56098,0.0101
AGRIN_PERM,CLIC1_TIMP2,0.69529,1.0,0.01818,1.0,0.5,0.24242
MMP9_TIMP2,CLIC1_AGRIN,0.69521,0.98214,0.04545,0.66667,0.56701,0.48485
PIGR_CLIC1,,0.69518,1.0,0.02128,1.0,0.51579,0.13131
CLIC1_PIGR,,0.69518,0,0,0,0,0.5
PIGR_CLIC1,CLIC1_PIGR,0.69518,1.0,0.02128,1.0,0.51579,0.09091
PERM_TIMP2,TIMP2_PIGR,0.69516,1.0,0.02174,1.0,0.49438,0.24242
HSPB1_TIMP2,PERM_TIMP2,0.69509,1.0,0.01887,1.0,0.4902,0.27273
KPYM_PIGR,CLIC1_HSPB1,0.69508,1.0,0.02778,1.0,0.55696,0.48485
HSPB1_PERM,TIMP2_HSPB1,0.69472,1.0,0.01887,1.0,0.4902,0.0202
PERM_CLIC1,CLIC1_HSPB1,0.69461,1.0,0.01818,1.0,0.5,0.15152
MMP9_HSPB1,TIMP2_HSPB1,0.6946,1.0,0.02381,1.0,0.55914,0.0303
HSPB1_MMP9,PERM_TIMP2,0.69429,1.0,0.02381,1.0,0.54945,0.23232
AGRIN_HSPB1,PIGR_CLIC1,0.69414,1.0,0.02326,1.0,0.52273,0.28283
KPYM_TIMP2,CLIC1_AGRIN,0.69404,1.0,0.02174,1.0,0.54545,0.27273
PERM_TIMP2,CLIC1_KPYM,0.69398,1.0,0.02174,1.0,0.53608,0.43434
HSPB1_PIGR,CLIC1_TIMP2,0.69324,1.0,0.02381,1.0,0.5119,0.35354
KPYM_TIMP2,PIGR_AGRIN,0.69318,1.0,0.02778,1.0,0.55696,0.18182
AGRIN_PERM,TIMP2_KPYM,0.69314,1.0,0.06522,1.0,0.54737,0.0101
KPYM_CLIC1,PERM_PIGR,0.69298,1.0,0.02632,1.0,0.54878,0.06061
HSPB1_AGRIN,CLIC1_PIGR,0.69262,1.0,0.04651,1.0,0.52874,0.31313
HSPB1_AGRIN,TIMP2_MMP9,0.69093,1.0,0.02381,1.0,0.55914,0.0202
HSPB1_KPYM,CLIC1_HSPB1,0.69042,1.0,0.02174,1.0,0.54545,0.36364
PERM_PIGR,PIGR_CLIC1,0.69036,1.0,0.02128,1.0,0.50538,0.08081
AGRIN_CLIC1,TIMP2_MMP9,0.69034,1.0,0.02273,1.0,0.56566,0.09091
MMP9_PERM,TIMP2_PERM,0.69012,1.0,0.06667,1.0,0.5625,0.0101
HSPB1_MMP9,CLIC1_MMP9,0.68953,1.0,0.02273,1.0,0.56566,0.12121
AGRIN_TIMP2,HSPB1_PIGR,0.6886,1.0,0.02439,1.0,0.51807,0.31313
KPYM_TIMP2,AGRIN_CLIC1,0.68841,1.0,0.02174,1.0,0.54545,0.07071
HSPB1_PIGR,CLIC1_HSPB1,0.68824,0.97826,0.04545,0.66667,0.51724,0.42424
PERM_CLIC1,PIGR_CLIC1,0.68809,1.0,0.02128,1.0,0.50538,0.10101
AGRIN_PIGR,HSPB1_PERM,0.68763,1.0,0.02326,1.0,0.51163,0.33333
PIGR_CLIC1,CLIC1_KPYM,0.68701,1.0,0.02632,1.0,0.55952,0.11111
TIMP2_KPYM,CLIC1_PERM,0.68687,1.0,0.06522,1.0,0.54737,0.0101
PIGR_CLIC1,CLIC1_AGRIN,0.68678,1.0,0.02174,1.0,0.52128,0.11111
AGRIN_PIGR,PIGR_PERM,0.68674,1.0,0.02128,1.0,0.50538,0.19192
PIGR_KPYM,CLIC1_KPYM,0.68645,0.97872,0.02632,0.5,0.55422,0.23232
TIMP2_HSPB1,CLIC1_KPYM,0.68545,1.0,0.02273,1.0,0.53763,0.0101
PERM_TIMP2,CLIC1_MMP9,0.68519,1.0,0.02273,1.0,0.5567,0.49495
HSPB1_CLIC1,PERM_AGRIN,0.68484,1.0,0.01852,1.0,0.50467,0.20202
HSPB1_AGRIN,PERM_PIGR,0.68446,0.97727,0.02326,0.5,0.50588,0.38384
KPYM_TIMP2,PERM_KPYM,0.68436,1.0,0.02174,1.0,0.53608,0.32323
KPYM_MMP9,TIMP2_AGRIN,0.68418,1.0,0.02703,1.0,0.6,0.0101
AGRIN_PIGR,CLIC1_PIGR,0.68412,1.0,0.02174,1.0,0.52128,0.41414
MMP9_TIMP2,PERM_TIMP2,0.68354,0.98148,0.02222,0.5,0.54639,0.43434
KPYM_TIMP2,CLIC1_PERM,0.68353,1.0,0.02174,1.0,0.53608,0.33333
PERM_AGRIN,CLIC1_TIMP2,0.68316,1.0,0.01818,1.0,0.5,0.21212
AGRIN_TIMP2,CLIC1_AGRIN,0.68312,1.0,0.01818,1.0,0.50909,0.25253
HSPB1_PERM,CLIC1_KPYM,0.68311,1.0,0.02174,1.0,0.53608,0.19192
HSPB1_MMP9,CLIC1_PIGR,0.68297,1.0,0.02778,1.0,0.5679,0.32323
MMP9_TIMP2,AGRIN_MMP9,0.68294,1.0,0.02222,1.0,0.56,0.45455
AGRIN_HSPB1,PIGR_PERM,0.68288,1.0,0.02326,1.0,0.51163,0.29293
AGRIN_KPYM,PERM_TIMP2,0.68269,1.0,0.02174,1.0,0.53608,0.34343
KPYM_PIGR,TIMP2_MMP9,0.68182,1.0,0.03448,1.0,0.61111,0.0202
KPYM_MMP9,CLIC1_MMP9,0.6817,1.0,0.05128,1.0,0.61053,0.18182
HSPB1_MMP9,TIMP2_PERM,0.68095,1.0,0.04762,1.0,0.55556,0.0101
MMP9_TIMP2,KPYM_MMP9,0.68068,0.98148,0.02703,0.5,0.59551,0.44444
MMP9_TIMP2,PERM_MMP9,0.68066,0.98148,0.02222,0.5,0.54639,0.28283
KPYM_TIMP2,HSPB1_KPYM,0.68,1.0,0.02273,1.0,0.53763,0.19192
AGRIN_HSPB1,PIGR_MMP9,0.67995,1.0,0.13889,1.0,0.5974,0.47475
MMP9_PERM,CLIC1_HSPB1,0.67971,0.98148,0.04545,0.66667,0.55789,0.38384
AGRIN_MMP9,CLIC1_PIGR,0.67938,1.0,0.02632,1.0,0.56977,0.32323
KPYM_TIMP2,PIGR_HSPB1,0.67934,1.0,0.02941,1.0,0.55405,0.39394
KPYM_PERM,TIMP2_HSPB1,0.67898,1.0,0.02273,1.0,0.52747,0.0202
AGRIN_CLIC1,HSPB1_AGRIN,0.6789,1.0,0.01852,1.0,0.51376,0.36364
KPYM_TIMP2,TIMP2_PIGR,0.67866,1.0,0.02778,1.0,0.55696,0.20202
PIGR_CLIC1,TIMP2_HSPB1,0.67829,1.0,0.02381,1.0,0.5119,0.12121
TIMP2_KPYM,CLIC1_MMP9,0.67818,1.0,0.05405,1.0,0.60674,0.0101
MMP9_AGRIN,CLIC1_HSPB1,0.67817,0.96429,0.02273,0.33333,0.5567,0.34343
KPYM_TIMP2,HSPB1_TIMP2,0.67773,1.0,0.02273,1.0,0.53763,0.27273
AGRIN_HSPB1,CLIC1_AGRIN,0.67758,1.0,0.03704,1.0,0.51852,0.51515
PIGR_AGRIN,CLIC1_PIGR,0.67746,0.97959,0.02174,0.5,0.51613,0.28283
MMP9_HSPB1,KPYM_TIMP2,0.67714,1.0,0.02857,1.0,0.59524,0.12121
PERM_CLIC1,PIGR_AGRIN,0.67623,1.0,0.02174,1.0,0.51087,0.31313
MMP9_TIMP2,KPYM_PERM,0.6762,1.0,0.02703,1.0,0.59091,0.43434
MMP9_KPYM,KPYM_TIMP2,0.67618,1.0,0.02703,1.0,0.6,0.32323
PERM_PIGR,,0.67607,0,0,0,0,0.5
PIGR_PERM,,0.67607,1.0,0.02041,1.0,0.49474,0.22222
PERM_PIGR,PIGR_PERM,0.67607,1.0,0.02041,1.0,0.49474,0.19192
PIGR_CLIC1,CLIC1_PERM,0.67587,1.0,0.02128,1.0,0.50538,0.06061
PERM_AGRIN,CLIC1_HSPB1,0.67558,1.0,0.01852,1.0,0.50467,0.22222
KPYM_TIMP2,CLIC1_PIGR,0.67551,1.0,0.02778,1.0,0.55696,0.51515
HSPB1_CLIC1,PIGR_CLIC1,0.6754,1.0,0.02273,1.0,0.51685,0.17172
KPYM_CLIC1,CLIC1_AGRIN,0.67529,1.0,0.02083,1.0,0.55238,0.0202
KPYM_TIMP2,PERM_AGRIN,0.67517,1.0,0.02174,1.0,0.53608,0.28283
AGRIN_CLIC1,PIGR_AGRIN,0.6748,1.0,0.04348,1.0,0.52688,0.36364
AGRIN_HSPB1,PIGR_HSPB1,0.67341,0,0,0,0,0.5
PIGR_MMP9,CLIC1_KPYM,0.6733,1.0,0.03226,1.0,0.61039,0.28283
PIGR_PERM,TIMP2_KPYM,0.67328,1.0,0.02778,1.0,0.54545,0.0101
